Year,Fuel_Emissions,Biochar_Stock,Biochar_Decay,Construction_InUse,Construction_Disposed,Construction_Recycled,Construction_LandfillIn,Exterior_InUse,Exterior_Disposed,Exterior_LandfillIn,Household_InUse,Household_Disposed,Household_Recycled,Household_LandfillIn,GraphicPaper_InUse,GraphicPaper_Disposed,GraphicPaper_Recycled,GraphicPaper_LandfillIn,OtherPaper_InUse,OtherPaper_Disposed,OtherPaper_Recycled,OtherPaper_LandfillIn,HouseholdPaper_InUse,HouseholdPaper_Disposed,HouseholdPaper_LandfillIn,LF_Input_Total,LF_Stock_Total,LF_Decay_Total
1994.0,39844981075.0,2862135619.4605265,39275058.41569431,39881182.49134492,49951.21071607733,6888.042575255957,43063.16814082138,1411847398.844487,15402688.836721126,15402688.836721126,771948727.8104062,7301398.593505528,1006829.3370673577,6294569.25643817,9911536.589584654,920402.337379902,294723.6285816032,625678.7087982988,1255317.8145868191,2085298.6709772297,667737.1036848302,1417561.5672923995,0.0,0.0,0.0,23783561.537390813,16733181.493234208,10441826.6653611
1995.0,40697807400.0,4335011459.595786,60041359.86474068,62810258.20356743,80840.47775967537,11182.681147963505,69657.79661171186,2140190392.3537827,24379747.397039354,24379747.397039354,1171492224.04862,11457712.123586986,1584947.8493203751,9872764.274266612,12245808.254165243,1211248.3354194097,388803.9298448905,822444.4055745192,650166.6484764235,2678901.7094182502,859912.4406056295,1818989.2688126208,0.0,0.0,0.0,36963603.142304815,34395840.73420012,16659510.226951765
1996.0,41199444800.0,5810028121.328361,80995738.2674257,81908076.46677206,108791.36619529629,15095.104943120557,93696.26125217573,2883634759.6054506,34270136.42446504,34270136.42446504,1578740692.6958418,15958297.69851879,2214258.234796537,13744039.463722253,17236535.50823496,1765472.745930286,568049.7033842852,1197423.0425460008,1198573.8563654644,3822361.776170745,1229864.0566309597,2592497.7195397853,0.0,0.0,0.0,51897792.91152525,58964434.96006283,23539277.92357676
1997.0,42156172925.0,7313925765.127416,102480556.20094527,121494127.4843114,163328.41932250003,22729.39836704474,140599.0209554553,3616843154.8548636,44853933.43643527,44853933.43643527,1987084220.4086924,20756250.5202331,2888518.046262424,17867732.473970674,23625923.53415654,2494211.9740784196,804370.3509361943,1689841.6231422252,1289753.545570485,5037288.097095271,1624499.1350121088,3412788.962083162,0.0,0.0,0.0,67964895.51658678,90863457.35485086,30963242.53657335
1998.0,42681004587.5,8832440267.278835,124271697.84857957,154475292.004471,212851.37317982418,29706.34485765032,183145.02832217386,4357585743.928295,56335524.012227714,56335524.012227714,2398951194.941325,25882713.550472923,3612289.6606006417,22270423.889872283,32327984.00166969,3494739.5324868527,1129551.6310005586,2365187.9014862943,1718783.0206549715,6665852.434591249,2154502.336871915,4511350.097719334,0.0,0.0,0.0,85665630.9296278,130631377.63635597,39021172.64891708
1999.0,43518262800.0,10379057350.404573,146549316.87426186,199467349.24686074,279773.3754977913,39155.24203854129,240618.13345924998,5105612549.708839,68744818.29721417,68744818.29721417,2816818056.528759,31370249.09957531,4390373.794924959,26979875.30465035,44991501.28829794,4938682.71337175,1599719.161928674,3338963.5514430758,4305885.023688444,10789238.735910852,3494808.8286230625,7294429.9072877895,0.0,0.0,0.0,106598705.19405463,178847582.25247112,47749107.11920863
2000.0,44373453950.0,11954828077.59616,169320272.808413,246618078.05709967,353012.9675330557,49539.43648483693,303473.5310482188,5840856354.477299,81901859.4841315,81901859.4841315,3229759392.694857,37129899.478405334,5210557.305452532,31919342.1729528,57528939.66974204,6500393.618555891,2110026.112679968,4390367.505875923,6213325.182744042,16684684.950527607,5415844.484702574,11268840.465825032,5068.297083798734,268127.70291620126,268127.70291620126,130052010.86274968,235950413.95345533,57021843.48714829
2001.0,45059996962.5,13552480205.33256,192473072.2636019,295963144.91118616,432916.7920937034,60912.942922860995,372003.84917084244,6562569219.591362,95806213.30324216,95806213.30324216,3636126937.5692196,43149928.32844781,6071349.435730315,37078578.892717496,68763853.58271807,8085266.087023968,2629865.7634817767,5455400.323542191,6163059.952326677,22476916.568967424,7310986.764954008,15165929.804013416,3325.5342759536225,444058.16864024766,444058.16864024766,154322184.34132636,302375890.1798506,66831319.81873521
2002.0,45763721300.0,15172788089.815096,216013715.51746404,345236149.80573773,517030.21467121557,72934.89012372028,444095.3245474953,7270006137.141668,110452411.08060594,110452411.08060594,4029734694.0840707,49375144.4347175,6965106.935730939,42410037.49898656,71759322.64536946,9075468.937348608,2957850.3329111002,6117618.604437508,4222375.114152313,26391318.21793548,8601381.36285538,17789936.855080098,5742.546301260121,747855.6223389874,747855.6223389874,177961954.9859966,378532343.66721714,77150090.41677347
2003.0,46474606900.0,16816547918.726702,239949771.08839428,406654158.6337662,620448.3314816424,87742.56321819908,532705.7682634434,8118103163.152592,127454902.82832488,127454902.82832488,4501876911.257633,56636572.47650273,8009430.904769367,48627141.57173336,80732390.29000206,10688332.355367396,3490300.6160302996,7198031.739337096,6606778.26102156,32674544.658977807,10669951.079362715,22004593.579615094,5839.683900385914,1056791.9384386016,1056791.9384386016,206874167.42571247,466063657.8394576,89083435.99608126
2004.0,47202061200.0,18484578866.954475,264290051.77222434,465573852.4783925,726305.2207272688,102963.09407187052,623342.1266553983,8948773898.657354,145302592.74044722,145302592.74044722,4967743251.596519,64212561.56825731,9102955.381110933,55109606.18714638,100113440.91886795,13375409.371134114,4376074.416779965,8999334.954354148,7714745.363888795,39958818.41300436,13073451.296323039,26885367.116681322,7645.300448841833,1461250.6379897597,1461250.6379897597,238381493.76327425,565448677.8093948,101650521.08431166
2005.0,47936357775.0,20177721500.38551,289044366.56896484,524528890.7978475,837733.7806668886,119041.91774585734,718691.8629210312,9761181355.671576,163978044.55404833,163978044.55404833,5426108279.309218,72092199.05867036,10244296.969412414,61847902.08925794,126596724.3786841,16909204.489644624,5542497.140659865,11366707.34898476,8224837.656309778,47706713.248641476,15637301.088457804,32069412.16018367,14296.369000749079,2217570.2689890107,2217570.2689890107,272198328.2843847,677165575.9122974,114827740.40332492
2006.0,48562830087.5,21894885551.54328,314194748.8422297,589297695.4816277,962006.4977357814,137018.220821382,824988.2769143994,10554509045.413727,183457683.3735092,183457683.3735092,5876314437.140462,80267799.45827012,11432512.25111823,68835287.20715189,150483219.43223864,20481618.455958858,6725617.004355379,13756001.45160348,9719316.741177978,56888870.83618928,18680787.256982386,38208083.57920689,10182.305978950782,2756243.9630100597,2756243.9630100597,307838287.8513959,801684679.1008291,128598855.66904373
2007.0,49280804325.0,23636860289.52146,339751062.021822,649404489.7211853,1086942.472931677,155163.444529513,931779.028402164,11327967142.600397,203711757.0678871,203711757.0678871,6318120234.531287,88733818.46692526,12666949.045103768,76066869.42182149,169942871.5559144,23947580.18821775,7877651.939916493,16069928.248301258,10391604.764013028,66678534.89708066,21934169.784770608,44744365.11231005,11507.9485081969,3365048.0145018627,3365048.0145018627,344889746.8932239,939455511.78295,142939572.8359897
2008.0,49969907825.0,25404521304.637882,365724784.8835791,708949207.9283829,1217454.9231554123,174178.85940702035,1043276.0637483919,12080798649.610443,224704375.6566963,224704375.6566963,6751428961.828695,97484600.96391973,13946928.368925354,83537672.59499438,189151441.77640617,27655785.451569006,9113201.5507373,18542583.900831707,13979995.299467726,79927555.47583018,26337922.088112414,53589633.38771777,13045.008164952096,4055167.0063369107,4055167.0063369107,385472708.61032546,1090910379.183295,157830456.91509414
2009.0,50670858937.5,27198660451.877842,392126452.76003844,773373027.2065802,1360373.5460055787,195046.69210083285,1165326.8539047458,12812285481.198853,246393631.11009756,246393631.11009756,7175626412.626326,106508400.72518975,15270887.399565041,91237513.3256247,221259177.7784962,32785914.70976594,10821946.79540629,21963967.91435965,8883392.1272792,88130322.19105195,29089981.66610515,59040340.524946794,87709.538034172,8695257.468302738,8695257.468302738,428496037.1972362,1256458909.4004366,173247941.07248545
